"","iso2c","country","fpop_rate","p2000","p2000_a_1","p2000_a_2","p2000_a_3","p2000_f","p2000_f_1","p2000_f_2","p2000_f_3","p2000_nf_1","p2000_nf_2","p2000_nf_3","pdelt","pdelt_a_1","pdelt_a_2","pdelt_a_3","pdelt_f","pdelt_f_1","pdelt_f_2","pdelt_f_3","pdelt_nf_1","pdelt_nf_2","pdelt_nf_3","region","flood_mech","sum","iso3c","bias_factor","hrsl_data","region_mean_bias","region_sd_bias"
"638","LH","Lithuania",0,6110478.91938056,1298979.69028764,2430294.18385542,2381205.04523749,0,0,0,0,1298979.69028764,2430294.18385542,2381205.04523749,-1073838.54210813,-179229.317859167,-459939.431439283,-434669.792809682,0,0,0,0,-179229.317859167,-459939.431439283,-434669.792809682,"Northern Europe","heavyrain",15109921.1318173,"LTU",1.24728671952465,"Y",1.04428553901544,0.106161536189281
"639","BO","Belarus",-0.67249569648668,16754085.7612147,3247735.51859242,5239235.06954716,8267115.17307509,275.757619809359,134.743612241,0,141.014007568359,3247600.77498018,5239235.06954716,8266974.15906752,-772551.725815462,-332676.650611782,-1041601.7479569,601726.672753224,8.55113699473441,48.3996167723089,0,-39.8484797775745,-332725.050228554,-1041601.7479569,601766.521233002,"Eastern Europe","heavyrain",47944885.7424587,"BLR",0.994418541650866,"Y",0.771560448688832,0.100346888478197
"640","PL","Poland",41.1817167277361,62096914.5856939,21229386.3127973,21872464.8712738,18995063.4016228,127279.816888303,44373.0956866026,46737.6969059305,36169.0242957696,21185013.2171107,21825727.1743679,18958894.3773271,228859.509154566,695461.93109969,220099.197687198,-686701.619632323,19318.034131168,23491.4640505718,-497.966529247188,-3675.46339015663,671970.467049118,220597.164216446,-683026.156242166,"Eastern Europe","heavyrain",187123961.317282,"POL",0.828155774735291,"Y",0.771560448688832,0.100346888478197
"641","GM","Germany",-2.66098089400419,129981731.177261,36276389.3046193,48692697.0186731,45012644.8539685,433962.465574851,72573.8141376851,92162.5569523082,269226.094484858,36203815.4904816,48600534.4617208,44743418.7594836,-2003528.80575734,-688905.147518363,-1651225.33221563,336601.673976658,17799.4752229605,8420.16479312278,3202.20295789788,6177.10747193981,-697325.312311486,-1654427.53517353,330424.566504718,"Western Europe","heavyrain",384386366.394327,"DEU",0.92145691555137,"Y",0.919464317816955,0.0827232694496408
"642","EZ","Czechia",0.339117465661117,15918600.0037656,5936207.85846948,6019834.71841135,3962557.42688482,33947.0041326119,9415.88702099238,17348.1075924449,7183.0095191747,5926791.97144848,6002486.6108189,3955374.41736565,438026.349302737,343496.191555919,32499.1490206511,62031.0087261664,316.772139017801,641.20819834404,-854.416781127758,529.980721801519,342854.983357575,33353.5658017789,61501.0280043649,"Eastern Europe","heavyrain",49104143.1745942,"CZE",0.706504734556803,"Y",0.771560448688832,0.100346888478197
"643","LO","Slovakia",60.8266132511191,8152317.82191458,3490834.82859231,3440676.01058142,1220806.98274085,15410.6092861111,9595.14388422416,3993.4059116831,1822.05949020386,3481239.68470809,3436682.60466974,1218984.92325065,60444.6376485585,215402.193405175,-91614.6210897263,-63342.9346668903,6950.085091159,6991.36196836295,227.120695909493,-268.397573113441,208410.831436812,-91841.7417856358,-63074.5370937769,"Eastern Europe","heavyrain",24660708.89968,"SVK",0.665175871769503,"Y",0.771560448688832,0.100346888478197
"644","HU","Hungary",-7.15241289896678,15064422.213156,5674853.8769746,5584462.48225788,3805105.85392351,50650.6296809732,13174.3863996344,8145.68934628787,29330.553935051,5661679.49057497,5576316.79291159,3775775.29998846,-532547.031580569,-319798.464664005,-540340.680231243,327592.113314679,12806.8674781857,6955.43629646712,1119.46538453273,4731.9657971859,-326753.900960472,-541460.145615776,322860.147517493,"Eastern Europe","heavyrain",43659075.8894725,"HUN",0.812103309805408,"Y",0.771560448688832,0.100346888478197
"645","SI","Slovenia",2.63952321514167,2895000.03258715,1415163.36509979,1043735.51976534,436101.147722021,6484.19814902877,3761.32194191258,2722.87620711619,0,1411402.04315788,1041012.64355823,436101.147722021,108107.85293121,24322.6637910433,46386.7167714216,37398.4723687455,639.131809917271,384.595262271787,254.536547645485,0,23938.0685287716,46132.1802237761,37398.4723687455,"Southern Europe","heavyrain",9016449.62603725,"SVN",0.90168412531147,"Y",0.821498772634281,0.218724957314217
"646","AU","Austria",1.00590856478139,11988712.1197167,5144059.22450356,3254853.40959348,3589799.4856197,14596.4420787743,7430.86367727951,6526.44437300041,639.134028494358,5136628.36082628,3248326.96522048,3589160.35159121,739524.110572656,73523.425139847,202283.174368986,463717.511063823,905.701986355861,649.841443945358,-266.244898325314,522.105440735817,72873.5836959017,202549.419267311,463195.405623087,"Western Europe","heavyrain",38200211.8408419,"AUT",0.882000827115617,"Y",0.919464317816955,0.0827232694496408
"647","SZ","Switzerland",0.929427790711413,10452811.4185153,2384261.30515649,4641400.79073643,3427149.32262237,104991.02910722,22369.6183691849,58636.2540846663,23985.1566533687,2361891.68678731,4582764.53665176,3403164.165969,1652555.4593179,336626.686889428,824207.732350204,491721.040078265,15427.3301868256,1590.15426655083,11175.8457753547,2661.33014492007,335036.532622877,813031.88657485,489059.709933345,"Western Europe","heavyrain",36436519.9222214,"CHE",0.941877200929796,"Y",0.919464317816955,0.0827232694496408
"648","LS","Liechtenstein",0,50122.9030368614,9583.50343401183,40539.3996028496,0,0,0,0,0,9583.50343401183,40539.3996028496,0,6085.53467433198,1751.5054449612,4334.02922937078,0,0,0,0,0,1751.5054449612,4334.02922937078,0,"Western Europe","heavyrain",168625.31313358,"LIE",0.919464317816955,"N",0.919464317816955,0.0827232694496408
"649","LU","Luxembourg",5.21844020558865,671370.03839444,214382.499076624,281412.839652911,175574.699664905,0.0762924887239933,0.0762924887239933,0,0,214382.422784135,281412.839652911,175574.699664905,201013.148957782,70171.1271073069,64303.8279855863,66538.1938648886,0.119202401489019,0.119202401489019,0,0,70171.0079049054,64303.8279855863,66538.1938648886,"Western Europe","heavyrain",2617154.97599176,"LUX",0.919464317816955,"N",0.919464317816955,0.0827232694496408
"650","NL","Netherlands",0.130892567742486,25782393.0900209,3978651.03183535,9038933.11333289,12764808.9448526,528321.104871209,24926.5622415695,82251.3691205047,421143.173509135,3953724.46959378,8956681.74421238,12343665.7713435,1673131.41763728,555310.203786981,331011.722822705,786809.491027591,4487.65824465534,7513.76619952473,-1641.49614896,-1384.61180590938,547796.437587456,332653.218971665,788194.102833501,"Western Europe","heavyrain",82899382.4169828,"NLD",1.06573872795712,"Y",0.919464317816955,0.0827232694496408
"651","BE","Belgium",0.84268634049266,16253123.607282,3114355.57532607,7568682.69206168,5570085.33989421,60744.488135204,4697.63431102621,26846.8698342238,29199.983989954,3109657.94101504,7541835.82222746,5540885.35590426,1626958.89524202,504028.268454506,479992.480440444,642938.146347071,5124.04073452294,2146.26028371047,523.106832084177,2454.67361872829,501882.008170796,479469.37360836,640483.472728342,"Western Europe","heavyrain",53706116.879128,"BEL",0.792986582857016,"Y",0.919464317816955,0.0827232694496408
"652","UK","United Kingdom",0.973181579597252,96897202.7916367,13991394.9187949,25721084.433245,57184723.4395968,23156165.9615724,1683429.58414845,5238848.48989543,16233887.8875285,12307965.3346464,20482235.9433495,40950835.5520683,9522002.84959799,1373292.64976534,1871537.28165248,6277172.91818017,2214509.76933037,156877.359985323,338282.047665602,1719350.36167945,1216415.28978002,1533255.23398688,4557822.55650072,"Northern Europe","heavyrain",344628293.627788,"GBR",0.98991528976589,"Y",1.04428553901544,0.106161536189281
"653","JE","Jersey",0,117724.141094457,14873.7834150865,46914.3854310791,55935.9722482919,0,0,0,0,14873.7834150865,46914.3854310791,55935.9722482919,17289.177538014,2114.29018562764,5110.91992777952,10063.9674246068,0,0,0,0,2114.29018562764,5110.91992777952,10063.9674246068,"Northern Europe","heavyrain",405039.955897414,"JEY",1.04428553901544,"N",1.04428553901544,0.106161536189281
"654","GK","Guernsey",2.40469374222146,86596.0866993124,11328.4676723639,75267.6190269485,0,135.54597194148,24.3457728142832,111.200199127197,0,11304.1218995496,75156.4188278213,0,1458.76042334656,-344.7658880692,1803.52631141576,0,5.49075536938275,1.88381486149395,3.60694050788879,0,-346.649702930694,1799.91937090787,0,"Northern Europe","heavyrain",264307.98278903,"GGY",1.04428553901544,"N",1.04428553901544,0.106161536189281
"655","EI","Ireland",0.646850740071691,6320084.65479405,2737861.30313705,1454763.7064464,2127459.6452106,1127184.08215073,256573.103030869,284492.273051841,586118.706068023,2481288.20010618,1170271.43339456,1541340.93914258,1399203.01413559,735503.670821385,399335.299532632,264364.043781578,161419.784438614,59089.0248568134,34196.1128234024,68134.6467583987,676414.645964571,365139.18670923,196229.397023179,"Northern Europe","heavyrain",24446467.520229,"IRL",0.982526147193523,"Y",1.04428553901544,0.106161536189281
"656","IM","Isle of Man",1.33509773753346,127307.255122577,40005.5230661913,87301.7320563855,0,35540.4742707334,5999.78291072922,29540.6913600042,0,34005.7401554621,57761.0406963813,0,18110.9456314267,4672.24920641966,13438.696425007,0,6750.31829373789,60.9579569603838,6689.36033677751,0,4611.29124945927,6749.33608822952,0,"Northern Europe","heavyrain",478546.729924219,"IMN",1.04428553901544,"N",1.04428553901544,0.106161536189281
"657","FO","Faroe Is",0,96580.7511877232,67788.2442715105,28792.5069162127,0,0,0,0,0,67788.2442715105,28792.5069162127,0,3807.86587822108,2369.29038306217,1438.57549515891,0,0,0,0,0,2369.29038306217,1438.57549515891,0,"Northern Europe","heavyrain",301165.851197833,"FRO",1.04428553901544,"N",1.04428553901544,0.106161536189281
"658","IC","Iceland",0,580455.420746427,155952.310518668,95917.4039418626,328585.706285896,0,0,0,0,155952.310518668,95917.4039418626,328585.706285896,107448.016834304,21742.7280257,30884.4390906605,54820.849717943,0,0,0,0,21742.7280257,30884.4390906605,54820.849717943,"Northern Europe","heavyrain",2063710.31274219,"ISL",1.04428553901544,"N",1.04428553901544,0.106161536189281
"659","RS","Russia",-0.720577901359903,49894715.7835021,10535845.1419889,18126792.1646746,21232078.4768386,171595.691054385,59081.7241184566,42069.6621793894,70444.3047565387,10476763.4178704,18084722.5024953,21161634.1720821,-3140511.22852232,-446587.894081426,-1216231.69811678,-1477691.63632412,7782.75061712946,17230.7739779483,-2041.26865022786,-7406.75471059101,-463818.668059374,-1214190.42946655,-1470284.88161353,"Eastern Europe","heavyrain",140441991.386033,"RUS",0.771560448688832,"N",0.771560448688832,0.100346888478197
"660","RS","Russia",5.17541109297321,5816915.64614113,1441523.11506121,2185551.92120962,2189840.6098703,31433.8358513068,14988.1895532857,13233.7918816507,3211.85441637039,1426534.92550793,2172318.12932796,2186628.75545393,250190.24630467,187425.940737108,-11954.3115750479,74718.6171426101,6997.1283769263,5649.35063511413,1298.22984649986,49.5478953123093,181776.590101994,-13252.5414215478,74669.0692472978,"Eastern Europe","heavyrain",18239753.8169767,"RUS",0.771560448688832,"N",0.771560448688832,0.100346888478197
"661","MG","Mongolia",-0.0896500178874689,3567246.41014626,1693658.04322004,703654.773387118,1169933.59353911,2683.66370106194,2683.66370106194,0,0,1690974.37951898,703654.773387118,1169933.59353911,840452.772903352,-367847.890082722,207305.026933213,1000995.63605286,-56.6837634986535,-56.6837634986535,0,0,-367791.206319223,207305.026933213,1000995.63605286,"Eastern Asia","heavyrain",13225724.4394364,"MNG",0.530972990922007,"Y",0.881234476849142,0.208804296814393
"662","RS","Russia",0.223959394246531,2303775.35984698,1145268.91544963,530496.921020961,628009.523376389,9205.5033872358,9205.5033872358,0,0,1136063.4120624,530496.921020961,628009.523376389,-96362.2988812767,-100674.291606365,32735.9360776522,-28423.9433525642,-86.235055979346,-86.235055979346,0,0,-100588.056550385,32735.9360776522,-28423.9433525642,"Eastern Europe","heavyrain",6631358.67518777,"RUS",0.771560448688832,"N",0.771560448688832,0.100346888478197
"663","RS","Russia",1.04184453620221,8130046.26910164,1945655.69091917,2942944.4573834,3241446.12079906,172297.878024212,51066.2255976287,64208.2543799366,57023.3980466469,1894589.46532155,2878736.20300346,3184422.72275242,-973511.64174541,-169424.283701928,-353735.622707388,-450351.735336094,-21494.679776919,-8306.03971269039,-5064.61086051201,-8124.0292037166,-161118.243989238,-348671.011846876,-442227.706132378,"Eastern Europe","heavyrain",21620408.1221605,"RUS",0.771560448688832,"N",0.771560448688832,0.100346888478197
"664","MV","Maldives",0,26648.9398484104,16345.5772266524,10303.362621758,0,0,0,0,0,16345.5772266524,10303.362621758,0,-748.616070451522,-867.221016576777,118.604946125255,0,0,0,0,0,-867.221016576777,118.604946125255,0,"Southern Asia","heavyrain",77700.9713338768,"MDV",0.571952806448619,"N",0.571952806448619,0.367793070364474
"665","BT","Bhutan",0.549949859253218,710122.57527708,449297.945675339,93050.8105590494,167773.819042692,45636.1518152569,3451.26710490763,0,42184.8847103493,445846.678570431,93050.8105590494,125588.934332343,235331.647789096,137747.604029334,73863.2805432712,23720.7632164913,8317.2379748348,-837.925349812988,1405.84165068982,7749.32167395797,138585.529379147,72457.4388925814,15971.4415425333,"Southern Asia","heavyrain",2890316.60893848,"BTN",0.109110138759379,"Y",0.571952806448619,0.367793070364474
"666","AF","Afghanistan",0.296552416704331,23886135.156838,6731845.31172152,8432207.3360481,8722082.50906839,96133.0382929216,32615.3487561502,25647.7445282551,37869.9450085163,6699229.96296537,8406559.59151985,8684212.56405987,15435780.1783596,2006969.90371588,6533551.96828304,6895258.30636064,18422.8508370402,4367.59281240607,31484.5193511855,-17429.2613265514,2002602.31090347,6502067.44893186,6912687.56768719,"Southern Asia","heavyrain",118080302.191275,"AFG",0.571952806448619,"N",0.571952806448619,0.367793070364474
"667","PK","Pakistan",2.3848355807052,160806078.466198,17290805.3727244,47140157.146464,96375115.9470093,10620747.1049356,1244506.66850873,3996297.09555823,5379943.34086859,16046298.7042157,43143860.0509058,90995172.6061407,59077305.9204203,6198142.53358586,22467742.7194593,30411420.6673751,9305328.97308466,1067084.80149768,4157841.24190486,4080402.92968211,5131057.73208818,18309901.4775545,26331017.737693,"Southern Asia","heavyrain",679576231.62271,"PAK",0.571952806448619,"N",0.571952806448619,0.367793070364474
"668","NP","Nepal",3.22197859734004,26970006.3706831,13068239.9086114,10996088.0168662,2905678.44520552,1248818.33457426,176937.446542155,822046.637959328,249834.250072779,12891302.4620692,10174041.3789068,2655844.19513274,5381061.32015796,-3609784.53063593,4099743.74401043,4891102.10678347,802802.672327137,-27670.4790782915,545222.909928422,285250.241477006,-3582114.05155764,3554520.83408201,4605851.86530646,"Southern Asia","heavyrain",99104827.301403,"NPL",0.784445749922657,"Y",0.571952806448619,0.367793070364474
"669","CE","Sri Lanka",-2.65955878638711,18768429.2981461,5277351.46051946,7274545.40794073,6216532.42968591,204045.565543545,154775.090229093,31725.0060361064,17545.469278345,5122576.37029036,7242820.40190462,6198986.96040757,1891263.3871249,-915380.685419619,1807578.18159306,999065.890951461,-54684.0713929768,-77699.0521771015,18136.998664411,4877.98211971364,-837681.633242518,1789441.18292865,994187.908831748,"Southern Asia","heavyrain",62128436.8904048,"LKA",0.368072235146276,"Y",0.571952806448619,0.367793070364474
"670","IN","India",2.8254248257142,1143117853.49356,115027739.401425,294351799.618013,733738314.474121,64076033.4004837,5989068.70570336,17231484.170188,40855480.5245923,109038670.695721,277120315.447825,692882833.949529,281389722.063272,31576129.6579681,92975249.4445709,156838342.960733,44565275.8099067,2050565.70988191,15290739.7802799,27223970.3197449,29525563.9480862,77684509.664291,129614372.640988,"Southern Asia","heavyrain",4382164038.70631,"IND",0.571952806448619,"N",0.571952806448619,0.367793070364474
"671","BG","Bangladesh",2.11346055997616,143076528.855857,7994400.76977613,35594118.2704176,99488009.8156635,30399081.8661499,2350396.73239288,10646440.2963933,17402244.8373637,5644004.03738325,24947677.9740243,82085764.9782998,31880140.6797443,1177882.74521314,8906480.9336145,21795777.0009167,14315497.6016832,683917.685367257,4848417.49189532,8783162.42442059,493965.059845888,4058063.44171918,13012614.5764961,"Southern Asia","heavyrain",569584590.188098,"BGD",1.02618310196616,"Y",0.571952806448619,0.367793070364474
"672","PS","Palau",0,18331.927057734,9048.78324123676,9283.14381649728,0,0,0,0,0,9048.78324123676,9283.14381649728,0,1254.35945419071,3359.1614973622,-2104.80204317149,0,0,0,0,0,3359.1614973622,-2104.80204317149,0,"Australia and New Zealand","heavyrain",58758.8595357743,"PLW",0.666410932485359,"N",0.666410932485359,0.363857824299778
