ID,ThreshType,GlideNumber,Country,OtherCountry,long,lat,Area,Began,Ended,Validation,Dead,Displaced,MainCause,Severity,geometry
2748,std,0,Vietnam,0,106.82035,17.12569,8374.026475,10/7/2005,10/11/2005,News,17,10000,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>106.376295,18.068024 106.504455,17.932328 106.444143,17.879556 106.444143,17.811708 106.632611,17.480008 106.813539,17.306616 107.100011,17.095536 107.107547,17.042764 107.152779,16.937222 107.770955,16.477364 108.019731,16.296436 107.936803,16.190894 107.635259,16.183356 107.107547,16.545212 106.617535,17.057842 106.210447,17.826784 106.376295,18.068024</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2753,std,0,Jamaica,Haiti,-83.328351,22.483386,47853.29149,10/19/2005,10/25/2005,News,24,100000,Tropical cyclone,1,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-81.818323,26.315031 -80.061413,26.414273 -80.127333,25.796223 -80.152061,25.672613 -80.242701,25.746779 -80.333349,25.483077 -80.283909,25.384189 -80.440477,25.219377 -80.635785,25.181941 -81.002497,25.124256 -81.105505,25.148978 -81.146709,25.214903 -81.142589,25.359115 -81.187913,25.532169 -81.290921,25.701103 -81.385689,25.787629 -81.628787,25.898879 -81.694713,25.845313 -81.760639,25.968923 -81.805963,26.109015 -81.818323,26.315031</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-84.920517,21.890152 -84.468897,22.043244 -84.292837,22.027936 -84.407657,22.295848 -84.032581,22.670924 -83.098713,23.007728 -82.409793,23.099584 -82.080649,23.206748 -81.736185,23.153168 -81.805081,22.670924 -82.754257,22.693888 -83.068097,22.494868 -83.190569,22.326466 -83.267113,22.33412 -83.374281,22.226956 -83.489097,22.203992 -83.596265,22.23461 -83.978997,22.15041 -84.009617,21.92077 -84.132093,21.92077 -84.315801,21.867188 -84.468897,21.760024 -84.514821,21.790642 -84.453585,21.905462 -84.537785,21.93608 -84.805697,21.798296 -84.920517,21.890152</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-86.945165,21.383036 -86.746149,21.138084 -86.899237,20.8319 -87.220737,20.495092 -87.480993,20.097052 -87.480993,19.867416 -87.680013,20.265452 -87.450373,20.908444 -86.945165,21.383036</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.742386,18.481926 -77.45151,18.464703 -77.128101,18.200619 -76.842965,18.164259 -76.517643,18.037958 -76.238249,17.969066 -76.230593,17.902088 -76.385601,17.871469 -76.594189,17.881038 -76.841051,17.980548 -76.963527,17.838937 -77.093655,17.904002 -77.156805,17.879124 -77.75004,18.177655 -77.742386,18.481926</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-74.207855,18.351797 -73.672031,18.458961 -72.952499,18.359451 -72.944843,18.160431 -73.342883,18.252287 -73.740923,18.221669 -73.825127,18.122157 -73.794507,18.037957 -73.871051,18.030303 -74.039455,18.214013 -74.207855,18.351797</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-86.916672,20.559719 -86.903343,20.564026 -86.889732,20.563887 -86.878616,20.556942 -86.868622,20.552219 -86.833275,20.542219 -86.793335,20.551109 -86.78418,20.55611 -86.771118,20.56472 -86.756119,20.577774 -86.738617,20.588955 -86.791672,20.488609 -86.885559,20.353886 -86.93251,20.301666 -86.945289,20.289444 -86.97612,20.266388 -86.984451,20.260555 -86.993347,20.255554 -87.0,20.256386 -87.017235,20.294998 -87.021393,20.325832 -87.022507,20.338333 -87.022781,20.351387 -87.020561,20.388611 -87.015015,20.408054 -87.003067,20.439163 -86.995834,20.453331 -86.971115,20.493332 -86.93557,20.543055 -86.916672,20.559719</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-81.797721,24.563891 -81.558743,24.662779 -81.476335,24.765787 -81.328003,24.753426 -81.307401,24.654538 -81.389809,24.629816 -81.505177,24.646298 -81.620547,24.584493 -81.797721,24.563891</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
2754,std,0,India,0,87.934687,21.940907,29111.38372,10/21/2005,10/28/2005,News,13,3000000,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>86.811927,21.080495 86.531793,21.382862 86.878627,22.040955 87.452233,22.59233 88.003609,22.779086 88.603897,22.80132 88.946285,22.663476 89.337581,22.209924 89.293117,21.698569 88.737293,21.600744 88.537197,21.560725 88.145901,21.609637 88.056969,21.671889 88.110329,21.889771 88.137005,22.014275 88.061413,21.987596 87.843533,21.725248 87.425553,21.596297 86.954217,21.405095 86.820821,21.222785 86.811927,21.080495</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2758,std,0,India,0,78.731712,11.780352,131307.9946,10/23/2005,12/9/2005,News,279,300000,Monsoonal rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>78.946788,9.208007 78.36178,9.053151 77.381012,9.655371 77.140124,11.892191 77.363804,13.354727 78.637076,13.630027 80.283312,13.576497 80.369488,13.332337 80.268944,12.657309 79.938616,12.097177 79.772692,11.651303 79.858724,10.257591 79.290916,10.274799 79.222084,9.913467 78.946788,9.586547 78.946788,9.345659 79.359748,9.156389 78.946788,9.208007</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2760,std,0,Vietnam,0,108.217279,15.648431,16656.84748,11/2/2005,11/4/2005,News,20,15000,Tropical cyclone,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>107.429704,16.740676 107.860111,16.397625 108.156303,16.223393 108.260831,16.084013 108.644143,15.491625 108.800959,15.404509 108.905487,15.212857 108.870639,15.038625 109.062303,14.620469 108.678991,14.620469 108.278255,15.230277 107.807839,15.805241 107.389679,16.258241 106.639776,16.956108 107.04192,17.085372 107.429704,16.740676</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2761,std,0,Colombia,0,-75.310967,8.521163,115246.5207,9/15/2005,12/16/2005,News,95,100000,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.723378,7.112413 -76.743904,7.898411 -76.768088,8.285363 -76.889012,8.611851 -76.369044,8.902067 -76.006276,9.373667 -75.643508,9.458311 -75.619324,9.712251 -75.583044,9.990371 -75.498396,10.304771 -74.905876,10.365231 -73.962676,11.054495 -72.898556,10.546615 -73.442708,9.325295 -74.011052,8.370007 -76.223936,7.003581 -76.985752,5.999923 -77.40898,5.987831 -77.300148,6.580353 -77.723378,7.112413</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2768,std,0,Thailand,Malaysia,100.124152,7.204666,70520.88236,11/23/2005,1/12/2006,News,69,700000,Monsoonal rain,2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>99.203938,9.446149 99.237306,9.223669 99.437538,9.201421 99.63777,9.323785 99.826882,9.323785 99.84913,9.079061 99.982618,8.556233 100.104978,8.389373 100.205098,8.444993 100.494322,7.399337 100.65005,7.098989 100.939274,6.854261 101.551098,6.832013 101.996058,6.253567 102.374274,6.142327 102.42989,5.908723 102.85261,5.552755 102.274154,4.985431 101.117258,4.963184 100.394202,5.552755 100.349706,6.186823 99.715642,6.943253 99.52653,7.733057 98.981458,9.023441 99.203938,9.446149</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2773,otsu,0,Malawi,Mozambique,37.168911,-17.236452,224148.1621,12/22/2005,2/7/2006,News,23,50000,Heavy rain,2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>40.551739,-15.073463 40.639755,-15.362703 39.922955,-16.318439 39.080395,-16.934639 38.212683,-17.173575 37.256939,-17.701747 36.477259,-18.519155 36.313779,-18.883847 35.873635,-18.934147 34.917891,-19.827009 34.817291,-19.827009 34.741835,-19.839585 33.698067,-17.563415 34.251395,-15.513607 38.061771,-14.633319 40.551739,-15.073463</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2776,std,0,USA,0,-121.099329,39.493964,140515.0289,12/31/2005,1/18/2006,News,0,4000,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.008001,37.722036 -122.962129,38.267244 -123.439185,39.198644 -123.484625,40.6071 -122.121585,41.652084 -120.508673,41.583932 -119.191089,39.948308 -118.714033,38.857884 -119.736305,37.744748 -121.530945,37.335844 -122.008001,37.722036</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2779,std,0,Indonesia,0,108.21491,-6.381345,912.7636477,1/8/2006,1/12/2006,News,0,6000,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>108.240388,-6.229502 108.298789,-6.243306 108.411344,-6.399395 108.408159,-6.41957 108.355067,-6.54062 108.18943,-6.542745 108.099164,-6.455673 108.036518,-6.304893 108.121462,-6.338873 108.240388,-6.229502</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2780,std,0,Australia,0,116.935775,-23.260295,808059.6109,1/9/2006,1/31/2006,News,0,1500,Tropical Cyclone,2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>116.731903,-20.440059 117.309535,-20.813835 117.309535,-20.813835 118.081488,-20.580226 120.435599,-23.090411 120.018288,-25.065426 120.460016,-33.865918 117.299984,-34.443554 115.60104,-33.52613 115.702976,-31.895146 114.95544,-29.516634 113.664256,-26.764354 113.435951,-24.381595 113.775743,-23.396211 113.537887,-22.784603 114.149503,-21.697275 114.285423,-22.546747 114.761135,-21.867179 116.731903,-20.440059</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2782,std,FL-2006-000009-GUY,Guyana,0,-58.662739,6.891823,24216.56068,1/8/2006,2/14/2006,News,20,5000,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-58.742831,7.657753 -58.492527,7.357389 -58.392407,7.077045 -58.422447,7.057021 -58.242223,6.926865 -58.152119,6.826741 -57.451263,6.306109 -57.050775,5.955685 -57.210975,5.044577 -57.661519,5.435053 -57.711583,5.625285 -58.172143,6.045793 -58.242223,6.055805 -58.282271,6.055805 -58.322319,6.065817 -58.372383,6.125893 -58.612679,6.476317 -58.842951,6.546401 -58.963103,6.696585 -59.263463,6.946889 -59.143319,7.577653 -58.742831,7.657753</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2784,std,0,Greece,Bulgaria,26.472618,41.552073,4583.430897,1/2/2006,1/20/2006,News,0,0,Snowmelt,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>26.196539,41.770811 26.353691,41.809037 26.676491,41.613659 26.731707,41.371561 26.659503,41.091236 26.498103,40.866127 26.124337,40.585802 25.962937,40.849138 26.217779,41.188925 26.264499,41.566939 26.196539,41.770811</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2785,std,0,Philippines,0,121.817032,17.01728,63468.41399,1/26/2006,2/5/2006,News,4,256641,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>120.84014,18.669491 121.8765,18.261747 122.1993,18.499603 122.335204,18.295731 122.11434,17.854003 122.505108,17.055507 122.080372,16.121091 121.60466,15.951195 121.34982,15.373555 121.536708,14.778931 120.857132,14.761939 120.602292,14.914843 120.670244,15.985171 120.347452,17.684107 120.619276,18.482611 120.84014,18.669491</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2786,std,FL-2006-000010-BOL,Bolivia,0,-63.425614,-16.033438,955843.2016,1/25/2006,4/17/2006,News,23,100000,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-69.151054,-11.072548 -65.37939,-9.679412 -64.971646,-11.888036 -63.136798,-12.703524 -60.520446,-13.926756 -60.146654,-16.305268 -58.24387,-16.475164 -58.413758,-16.848932 -57.802142,-17.800332 -57.42835,-18.310012 -58.209886,-19.635188 -60.01075,-19.295396 -61.641726,-19.601212 -62.559166,-22.149612 -64.326046,-22.387464 -66.092958,-21.741868 -67.859854,-16.984844 -69.185038,-15.082036 -68.505454,-12.29578 -69.422878,-10.970612 -69.151054,-11.072548</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2789,std,0,Indonesia,0,108.592918,-6.8528,73074.39473,1/26/2006,2/14/2006,News,19,10000,Monsoonal rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>105.475366,-6.784844 106.069998,-5.850428 107.021398,-6.156236 106.987422,-5.952364 107.395166,-5.952364 107.633022,-6.173224 108.499478,-6.428064 108.584422,-6.767852 110.334342,-6.954736 110.776054,-6.411076 111.047894,-6.428064 111.285734,-6.767852 111.52359,-6.648928 111.71047,-6.750864 109.960566,-7.804204 108.754318,-7.702268 108.51647,-7.668292 108.465502,-7.855172 107.327206,-7.46442 106.341822,-7.36248 106.52871,-6.937748 106.341822,-6.988716 106.036014,-6.81882 105.475366,-6.784844</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2798,std,0,Malaysia,Thailand,102.536205,4.326207,85479.98079,2/10/2006,2/18/2006,News,3,7000,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>101.431893,4.666003 101.499861,5.311595 101.669749,5.413531 101.669743,5.838266 101.533839,5.991174 100.157712,7.18042 99.648016,7.995908 99.444144,8.267748 99.512096,8.675492 99.78392,8.9813 100.395568,7.724084 100.497488,7.31634 101.013756,6.858256 101.560072,6.84814 101.975567,6.31397 102.315349,6.195035 102.58694,5.790922 102.961268,5.53294 102.994917,5.481491 103.436645,4.767939 103.436645,4.394171 103.334709,3.952443 103.300725,3.714595 103.436645,3.476747 103.470629,2.831147 103.606533,2.661251 103.640517,2.457379 103.368693,2.627275 103.130837,2.525339 102.349317,3.136955 102.111477,3.204915 101.805669,3.408787 101.703733,3.714595 101.567813,3.884491 101.465877,4.190299 101.431893,4.666003</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2802,std,FL-2006-000034-ECU,Ecuador,0,-79.980717,-2.231688,61414.57669,2/16/2006,5/6/2006,News,17,55000,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-80.779221,-1.705016 -80.872668,-1.598833 -80.753742,-1.352487 -80.923636,-1.080657 -80.821698,-0.936249 -80.592342,-0.919257 -80.430944,-0.596461 -80.4989,-0.384093 -80.387186,-0.248523 -80.176102,-0.103769 -80.048682,0.134083 -80.057178,0.465379 -80.023198,0.592799 -80.108146,0.788174 -79.623946,1.000538 -79.284158,1.068499 -79.199214,0.244515 -79.029318,-0.137745 -79.114266,-0.367101 -79.250182,-0.587965 -79.301141,-0.7706 -79.352117,-1.076412 -79.284149,-1.229316 -79.318133,-1.365228 -79.275666,-2.074535 -79.454053,-2.43556 -79.454053,-2.537496 -79.640938,-3.042931 -79.581474,-3.467665 -79.58997,-3.62057 -79.606949,-3.743744 -79.895765,-3.879656 -79.963733,-3.862668 -80.133621,-3.879656 -80.218565,-3.403956 -79.844805,-3.081156 -79.691893,-2.50352 -79.870294,-2.490775 -79.989218,-2.584217 -79.909487,-2.72347 -80.082662,-2.898521 -80.22707,-3.05992 -80.269542,-2.745616 -80.371477,-2.673412 -80.558357,-2.452552 -80.966109,-2.2147 -80.762237,-2.078784 -80.779221,-1.705016</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2803,std,0,China,0,87.211782,40.658005,76506.59696,2/16/2006,2/23/2006,News,0,3000,Snowmelt,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>87.738462,42.161563 88.536958,41.719843 88.92771,40.683491 88.621902,39.935959 88.146206,39.324339 86.88899,39.307351 85.86963,39.579179 85.495854,40.275747 85.495854,41.125215 85.614782,41.753819 86.70211,42.229523 87.738462,42.161563</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2815,std,0,Australia,0,114.989428,-27.409953,37924.86428,3/3/2006,3/23/2006,News,0,0,Tropical Cyclone,2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>114.139956,-27.664795 114.072004,-27.426943 113.885124,-27.104143 113.834148,-26.917259 114.055012,-26.696403 114.649636,-26.407579 115.499108,-26.543499 116.02578,-27.019199 116.144708,-27.885655 115.70298,-28.293399 115.227284,-28.412327 114.275876,-28.276411 114.190932,-28.140495 114.139956,-27.664795</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2817,std,0,Greece,Turkey,25.565808,40.895857,19592.42935,3/9/2006,3/25/2006,News,0,0,Rain and snowmelt,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>26.695616,40.683491 26.440768,40.615531 26.067008,40.632523 25.982048,40.853383 25.7442,40.853383 25.35344,40.921335 25.115592,41.006287 24.758816,40.853383 24.503976,40.938327 24.605912,41.312095 24.775808,41.448007 25.013656,41.634895 25.16656,41.668871 25.375929,41.704763 25.596146,41.742514 25.832862,41.783094 26.168621,41.840652 26.440768,41.906719 26.797552,41.974679 26.909172,41.765542 26.933456,41.617903 26.882496,41.210159 26.746576,41.040263 26.695616,40.683491</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2818,std,0,USA,0,-86.419681,38.254008,6790.156644,3/12/2006,3/22/2006,News,2,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-86.895393,37.999168 -86.946353,38.20304 -86.929361,38.508852 -86.657537,38.610788 -86.266785,38.644764 -86.011937,38.542828 -85.910001,38.287988 -85.893009,38.118096 -85.910001,37.91422 -86.232801,37.880244 -86.657537,37.863252 -86.895393,37.999168</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2821,std,0,Australia,0,145.536342,-17.908641,464470.7934,3/20/2006,4/17/2006,News,0,7000,Tropical Cyclone,2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>145.66375,-16.889279 145.901606,-16.906267 145.884614,-17.025191 145.98655,-17.280035 146.054518,-17.483907 146.12247,-17.636811 146.088486,-17.891651 146.020534,-18.095523 146.003542,-18.197459 146.088486,-18.316385 146.360326,-18.520257 146.326342,-18.707141 146.139462,-18.911013 146.105475,-20.631188 145.935587,-22.635936 145.731715,-24.232936 144.984179,-24.453798 144.253635,-24.266916 143.745842,-23.197405 142.894483,-21.650552 142.214907,-20.359364 141.467371,-19.662796 140.524455,-19.356987 139.573063,-19.323011 138.281863,-19.085155 138.077991,-18.507515 138.044007,-16.672675 138.859511,-16.842563 139.131335,-17.318259 140.286615,-17.759987 140.864247,-17.352243 141.441895,-16.061059 142.461255,-15.211587 143.446631,-15.109651 144.466007,-15.245555 144.907735,-15.415459 145.349463,-15.925139 145.417399,-16.502771 145.66375,-16.889279</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2823,std,FL-2006-000042-COL,Colombia,0,-75.597465,5.434769,157985.0915,3/22/2006,6/2/2006,News,130,60000,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.871669,6.632518 -76.735741,6.955318 -76.361981,7.22715 -76.005197,7.41403 -75.580461,7.583926 -75.410573,7.719838 -74.866909,7.617902 -74.323261,6.71747 -74.629069,5.85101 -74.680029,5.30735 -74.883901,4.237018 -74.714013,3.948198 -75.036813,3.42153 -75.733373,3.030772 -76.497901,2.147324 -76.773959,1.539616 -77.415325,0.890112 -77.925005,1.110974 -78.145869,1.688612 -78.162859,2.066627 -78.009955,2.457381 -77.772107,2.746199 -77.500275,3.238891 -77.143491,3.799543 -77.500275,4.139331 -76.905635,4.530087 -76.769731,5.056755 -76.633811,5.549447 -76.820701,6.343702 -76.871669,6.632518</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2825,std,0,South Africa,0,24.826774,-27.439685,2497.425667,3/26/2006,3/30/2006,News,6,4160,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>24.80129,-27.698772 24.775802,-27.596834 24.665378,-27.63931 24.54645,-27.596834 24.520962,-27.341994 24.656882,-27.231566 24.852258,-27.180598 25.047634,-27.265542 25.132586,-27.435438 25.03065,-27.622318 24.971186,-27.681782 24.80129,-27.698772</coordinates></LinearRing></outerBoundaryIs></Polygon>"
