unit_id,MEAN,unit_name,P10_bh_2,P10_bh_5,P10_bh_10,P10_bh_25,P10_bh_50,P10_bh_100,P10_bh_250,P10_bh_500,P10_bh_1T,P30_24_2,P30_24_5,P30_24_10,P30_24_25,P30_24_50,P30_24_100,P30_24_250,P30_24_500,P30_24_1T,P30_28_2,P30_28_5,P30_28_10,P30_28_25,P30_28_50,P30_28_100,P30_28_250,P30_28_500,P30_28_1T,P30_38_2,P30_38_5,P30_38_10,P30_38_25,P30_38_50,P30_38_100,P30_38_250,P30_38_500,P30_38_1T,P30_b4_2,P30_b4_5,P30_b4_10,P30_b4_25,P30_b4_50,P30_b4_100,P30_b4_250,P30_b4_500,P30_b4_1T,P30_b8_2,P30_b8_5,P30_b8_10,P30_b8_25,P30_b8_50,P30_b8_100,P30_b8_250,P30_b8_500,P30_b8_1T,P30_2h_2,P30_2h_5,P30_2h_10,P30_2h_25,P30_2h_50,P30_2h_100,P30_2h_250,P30_2h_500,P30_2h_1T,P30_3h_2,P30_3h_5,P30_3h_10,P30_3h_25,P30_3h_50,P30_3h_100,P30_3h_250,P30_3h_500,P30_3h_1T,cc,region,continent,system.index,country,pop2010,pop2030,newclimateadds,newclimateONLY,newpopONLY,relexpcc,pop_2000_all_rural,pop_2000_all_semiurban,pop_2000_all_urban,pop_2000_flood_rural,pop_2000_flood_semiurban,pop_2000_flood_urban,pop_2000_nonflood_rural,pop_2000_nonflood_semiurban,pop_2000_nonflood_urban,pop_delta_all_rural,pop_delta_all_semiurban,pop_delta_all_urban,pop_delta_flood_rural,pop_delta_flood_semiurban,pop_delta_flood_urban,pop_delta_nonflood_rural,pop_delta_nonflood_semiurban,pop_delta_nonflood_urban,ccc,absolutechangef,relexp,cc_inc_flood,pop_inc_flood,cc_pop_inc_flood,onlypop_inc_flood,onlycc_inc_flood,none_inc_flood
204,0.819472691,SLOVAKIA,0,415398.75,646499.0625,710667.4375,765261.75,797246.375,866668.25,886453.625,894781.9375,73.579688,321019.3782,669565.469,755096.098,816565.3843,884158.132,940538.218,979864.9645,1000410.759,6554.32205,374316.2825,704035.1759,782178.0743,861449.4535,895973.1448,953332.6222,970694.2247,980291.4683,6202.225364,351738.7758,658842.1936,722195.8106,796812.1657,828621.2818,879881.4924,896005.9535,904369.1438,70.833134,305908.5609,621271.1619,691887.4977,747782.8001,807287.634,857930.8099,893979.1397,910767.3208,6351.585257,353732.2675,656230.959,715466.8424,789725.5502,821192.1618,870343.3037,886691.2394,895189.5655,0,445309.8156,692109.1188,776025.875,834814.475,870353.5125,945397.7125,967117.7625,977387.975,0,415785.3125,648634.45,717029.2625,772259.3,804754.1,874877.65,894707.55,902904,SK,Eastern Europe,Europe,266,Slovakia,5437932.824,5630542.929,3576.462212,237.614387,80664.1375,1.057572111,3483182.694,3436782.386,1217895.944,26078.60921,32381.71795,16424.90481,3457104.085,3404400.668,1201471.039,215349.4949,-91840.7887,-64028.61586,10282.41801,-263.7588746,-1669.689338,205067.0769,-91577.02982,-62358.92652,SVK,8348.969797,1.103410472,1,1,1,0,0,0
205,0.800008465,SLOVENIA,0,163987.4531,193445.4844,199196.5,204391.4688,207655.6875,215906.9219,217858.0938,222529.6563,22836.05373,192104.5878,236533.4301,246083.6587,252223.6483,257272.0889,265451.5247,266118.8249,271528.2572,43305.49524,218024.6466,236241.1724,241578.715,248237.2595,252211.1493,260295.015,262010.2069,266536.0392,36767.45194,200589.5327,212651.2669,217928.6603,224094.902,227705.1707,235629.7477,237038.1917,241604.8511,18568.77875,174659.3406,209506.4193,218264.4457,223910.4101,228583.6522,236269.6436,236822.5985,242187.3028,34895.91131,198431.8891,208769.0511,214242.7872,220344.5351,223957.0818,232159.7891,233523.1718,238344.6145,0,174292.9422,217383.2172,223884.6844,229592.0969,232988.3625,241695.9563,243811.2969,248032.0125,0,164142.2313,196390.7969,202103.1344,207370.2594,210556.2594,218802.5719,220641.6813,224991.8,SI,Southern Europe,Europe,267,Slovenia,2210045.212,2309197.71,18198.91002,15665.07801,25953.20313,1.151024455,1406710.144,1013978.994,436617.4868,4648.913523,4873.991571,548.4049357,1402061.23,1009105.002,436069.0819,24502.18387,43152.18864,37328.78316,370.5398087,102.3315757,-43.88570024,24131.64406,43049.85707,37372.66886,SVN,428.9856842,1.00554556,1,1,1,0,1,0
207,0.194165054,SOMALIA,0,830621.4375,953747.75,1023674.188,1061667.125,1129771.75,1177726.375,1200783.875,1221866.25,1100086.138,1351868.45,1475664.275,1552956.575,1599651.35,1673180.538,1746581.55,1776561.2,1799008.425,895459.0695,1300185.6,1423160.325,1496134.55,1539018.95,1620165.363,1683108.4,1710962.375,1731015.1,1057392.161,1574344.625,1727710.325,1828292.125,1889219.225,1987039.388,2066360.55,2103985.775,2134967.675,798992.525,1011803.8,1123031.55,1188387.075,1227161.85,1294859.213,1360071.325,1385706.825,1403282.475,652544.4682,967125.9625,1077638.613,1139245.3,1174725.675,1249037.663,1305188.925,1328949.125,1344479.9,0,1142394.838,1279998.3,1362494.55,1408268.8,1482281.813,1535714.95,1562716.05,1589163.575,0,1364524.125,1537279.6,1650676,1715492.25,1803799.163,1870519.375,1907069.225,1946592.625,SO,Eastern Africa,Africa,269,Somalia,8914419.698,12657632.48,148246.325,128165.25,361932.175,1.003497298,1745109.489,3141446.108,2517193.982,32640.25493,151274.5521,1367.902797,1712469.234,2990171.556,2515826.08,1146054.76,1228956.04,1055973.946,25044.59419,70305.13226,3099.482632,1121010.166,1158650.908,1052874.463,SOM,98449.20908,1.046416097,1,1,1,0,0,0
214,0.207285443,SRI LANKA,0,1193772.25,1265341.125,1409650.75,1459309.75,1499249.25,1541966.75,1590758.875,1627851.125,455352.8666,1416316.409,1501196.734,1691505.442,1757071.067,1808753.778,1883536.199,1943015.644,1982341.369,376748.9636,1420164.049,1485642.341,1670341.95,1749774.117,1802807.206,1859924.616,1944490.043,1972063.218,388247.3552,1461717.283,1529025.455,1714010.279,1803559.99,1858023.65,1916151.881,2003167.935,2031309.11,388099.7065,1262106.396,1321053.814,1477086.192,1527517.542,1562081.766,1625505.604,1671132.204,1700326.479,332331.6771,1258542.107,1306459.736,1462367.794,1517010.164,1557941.114,1600561.904,1671120.298,1690999.847,0,1337143.05,1433933.738,1605543.838,1677605.675,1736432.775,1793287.475,1853548.825,1901030.05,0,1378823.925,1478077.013,1649597.544,1732215.45,1790064.525,1848078.225,1908785.05,1958456.3,LK,Southern Asia,Asia,272,Sri Lanka,19476377.77,21908124.65,90941.21802,80361.42298,262789.95,1.086686708,5202887.568,7068181.301,5925017.275,176111.9777,27097.7279,17240.22401,5026775.59,7041083.573,5907777.051,-907729.2095,1767861.069,976037.2577,-97900.09583,17427.2797,6375.402583,-809829.1136,1750433.79,969661.8552,LKA,-74097.41355,0.603026499,1,0,0,0,1,0
215,0.301039468,SUDAN,0,2417325.313,3338837.75,4369352.625,5062433.625,5682869.25,6571912.25,7238609.25,7885639.625,2237584.665,5392432.354,7011878.649,8805519.381,9960043.287,11147624.8,12753530.67,13847621.79,14865876.33,2826666.275,6503177.485,8378344.903,10505199.44,11542459.31,12606860.41,14029902.05,15103082.8,16089964.82,2729624.123,6223859.317,7940326.732,9861522.382,10786618.13,11776117.14,13116197.42,14092317.4,15032900.23,1372648.853,3131869.366,3836463.91,4568054.857,5035290.369,5620389.919,6515947.667,7094889.542,7739230.72,1734107.604,3751757.48,4609633.894,5486494.947,5946429.809,6477118.1,7287247.811,7858884.492,8489516.823,0,4162820.438,6140354.075,8486143,10061559.83,11301976.6,12877548.23,14149219.8,15176714.93,0,4109592.588,5927964.575,8014035.2,9399431.3,10523119.08,11990881.6,13133831.58,14102770.55,SD,Northern Africa,Africa,276,Sudan,43452010.08,64393847.62,840087.2,551796.6702,6339879,1.557053717,5463006.356,11100000,19100000,51594.58171,154685.8501,153457.4317,5411411.775,10900000,1.90E+07,2016429.132,5263433.901,10800000,9748.516398,26573.14782,115513.4029,2006680.616,5236860.754,10700000,SDN,151835.0671,0.943663807,1,0,0,0,1,0
221,0.397900682,SYRIAN ARAB REPUBLIC,0,846157.625,939480.4375,1034732.938,1137466.125,1205102.875,1276513.375,1310800.25,1416407.875,47.37555,964332.1406,1313504.062,1459603.133,1569714.206,1654442.087,1767148.247,1826712.322,1936002.852,11.09376,680864.428,1309542.157,1436628.503,1553494.208,1660802.992,1753042.01,1811990.31,1924614.295,14.039226,681868.1635,1311966.54,1453756.636,1577714.713,1690503.149,1789459.085,1851946.335,1968553.973,45.266756,638651.6792,875117.1388,982634.9452,1076778.724,1140459.374,1208982.852,1247804.527,1341164.572,10.60099,455117.0372,864311.0966,965030.3486,1063007.728,1141503.27,1195734.063,1235547.213,1331406.618,0,1278007.2,1403765.975,1525733.138,1652999.088,1742718.625,1852031.8,1912260.8,2039761.475,0,1278591.725,1418068.475,1553006.113,1685537.063,1781364.975,1896591.45,1960844.45,2092351.025,SY,Western Asia,Asia,282,Syria,20255754.12,27749663.01,-100270.4896,-75253.03691,601460.55,1.009043894,4124372.029,6946932.155,8736487.167,44637.45812,78750.02449,23972.90908,4079734.571,6868182.13,8712514.258,675343.9362,1041551.208,976951.9122,18989.88415,70733.93703,2280.433073,656354.052,970817.2714,974671.4792,SYR,92004.25425,1.429875426,1,1,1,0,0,0
222,0.287156439,"TAIWAN, PROVINCE OF CHINA",0,379850.375,662318.8125,944233.0625,1157113.875,1333600.25,1514369.625,1676780,1790467.25,305974.4125,703954.125,1050940.325,1428596.663,1708715.525,1993542.65,2261231.15,2469459.825,2625778.25,147882.7543,537934.5735,879232.2154,1262015.382,1514001.166,1768318.057,2059979.476,2244891.939,2378546.714,147882.7543,537934.5735,879232.2154,1262015.382,1514001.166,1768318.057,2059979.476,2244891.939,2378546.714,256014.6359,560117.1625,835574.85,1125583.938,1351590.925,1576479.625,1772202.95,1938034.3,2050259.9,124927.1136,432787.2108,703539.9966,997648.0903,1201917.405,1399000.268,1617635.677,1763198.562,1859945.687,0,470240.0188,827383.6,1192410.588,1455046.35,1682410.6,1930951.7,2139783.175,2293298,0,470240.0188,827383.6,1192410.588,1455046.35,1682410.6,1930951.7,2139783.175,2293298,TW,Eastern Asia,Asia,283,Taiwan,20793124.05,21082276.03,105108.7642,86418.562,463003.175,1.320448916,1065166.094,4103532.765,18100000,31199.73941,27033.18814,6352.406445,1033966.355,4076499.577,18100000,38522.31565,-48773.73395,1584538.404,1924.007556,5050.509734,1042.000391,36598.3081,-53824.24368,1583496.404,TWN,8016.517681,1.052871501,1,1,1,0,0,0
224,0.379120033,"TANZANIA, UNITED REPUBLIC OF",0,722928.0625,857387.875,908635.625,992224.25,1022361.438,1057436,1082972.5,1107169,279744.5334,1097443.963,1345770.038,1458314.475,1560359.488,1606313.863,1666067.425,1711206.725,1753714.675,272443.0484,1134618.75,1369510.713,1484946.85,1581787.488,1629455.763,1690539.45,1726248.35,1769883.025,301713.9445,1241970.925,1498139.263,1635323.4,1743536.138,1801517.013,1874585.4,1918176.5,1969436.25,173946.6367,690480.2875,847586.0125,909609.5125,990290.0625,1018427.913,1056115.613,1084842.4,1111824.575,175068.7586,721075.925,864317.0125,927935.2625,1005808.375,1035150.4,1074048.113,1096264.025,1123913.075,0,1154560.025,1360059.813,1455911.05,1562515.538,1612820.938,1667747.875,1708376.475,1745803.1,0,1250201.425,1486613.163,1602318.625,1720637.163,1780480.388,1846836.625,1896070.475,1941205.575,TZ,Eastern Africa,Africa,285,"Tanzania, United Republic of",43347014.45,70719543.38,17871.875,13291.525,625403.975,0.977024806,13800000,1.40E+07,5928955.733,124235.62,59899.67394,19481.35489,13600000,1.40E+07,5909474.378,2478584.349,11100000,5687458.994,45595.69961,98058.97235,30366.77926,2432988.649,1.10E+07,5657092.215,TZA,174021.4512,1.180397802,0,1,0,0,0,0
225,0.739937195,THAILAND,0,7430564,9184680,10599740,11421740,12378962,13495432,14096963,15326040,2028231.18,8505430.8,10761667.8,12479056.6,13644573.8,14765765,16429355.4,17274100.8,19108273.2,2081050.516,9031893.9,11261068.4,13252231.8,14490460.8,15979307,17472734.4,18478603,20450226.4,1996184.259,8696597.5,10749240.8,12530585.4,13604832.6,14920157.6,16211361.8,17065207.6,18867013.2,1697218.061,7276994.4,9138133.6,10430771.4,11260161.8,12101374.8,13298834.2,13834576.4,15367343.4,1784959.625,7748646.7,9528666.4,11043277.4,11930225.6,13049566.2,14124463.6,14804616.4,16431819.2,0,8716223.3,10894164.2,12737276.2,13885849.4,15184377.4,16733561,17662701.6,19082660.2,0,8356236,10374052.8,12035097,13032900.8,14166621,15506216.2,16276239,17608941.2,TH,South-Eastern Asia,Asia,286,Thailand,67294219.51,73173255.35,815901.4,707653.4,3565738.6,1.205504842,22400000,25200000,16600000,1973356.696,3008662,1255188.365,20400000,22100000,15400000,-1146998.812,131844.39,6388198.045,240385.471,601828.0007,1113040.129,-1387384.283,-469983.6107,5275157.917,THA,1955253.601,1.212043365,1,1,1,0,0,0
226,0.330823817,TOGO,0,143800.8594,149917.2188,157673.2188,163646.0625,170744.9063,195194.3125,203275.3906,211429.1406,106995.005,176878.9542,192739.7441,204881.1185,226337.0687,234388.8883,263015.1072,273510.9798,292961.8557,83990.79835,185628.0937,202428.0695,218296.855,230059.4073,241008.1067,273138.5833,286988.9014,297962.9534,91084.81077,199039.2683,217719.7105,234284.7253,247910.6442,260087.2546,293313.5468,307434.6913,318833.5508,78231.90794,139325.525,147883.2437,155985.5035,171368.8482,177963.2612,204751.283,212876.3585,226885.1805,63130.08068,143760.7608,155772.6808,165473.3355,175259.2026,183906.8555,213099.7985,223145.2413,232140.9232,0,182781.0766,196306.2344,209620.2875,216534.1563,225355.8938,251128.8719,261665.275,271001.925,0,197002.4234,211351.7891,225096.2531,232954.7813,242733.375,269472.0906,281002.6531,291173.7531,TG,Western Africa,Africa,287,Togo,5871213.278,8289545.212,25323.62636,19869.85064,58389.88438,0.999948077,860355.0522,1599974.767,2428306.668,17982.51089,52314.94546,8488.286479,842372.5413,1547659.822,2419818.381,468975.4145,521027.8138,1431425.288,11357.42721,26807.43779,1306.154485,457617.9873,494220.376,1430119.133,TGO,39471.01949,1.003781863,0,1,0,0,0,0
230,0.336430442,TUNISIA,0,280994.4688,374793.4063,394299.0625,415978.3125,429024.4688,453796.75,466168.8125,490447.3438,19795.09997,319051.2005,420896.2376,470802.7812,486594.8312,506017.1697,531361.9524,550190.4603,573400.6583,497.330388,258845.409,394082.2097,455538.6894,468588.9019,483269.8792,518373.4243,530209.831,548747.7457,559.045772,265281.9601,404299.5866,467687.5829,481096.4891,497267.2433,533744.7146,545757.3121,564645.8308,16469.82001,279011.3253,369093.4182,408736.6975,421147.8475,436820.3329,459777.9892,475536.8066,496544.5267,484.94367,226210.9298,345841.3746,393903.9263,404145.7888,417001.5567,448485.1336,458548.0323,475807.3734,0,321253.1875,427684.1063,452817.0625,481870.0688,497648.25,524741.4625,539034.7875,566456.5938,0,330881.2531,439222.7938,465510.2125,495372.8813,512054.7563,540286.825,555165.0125,582699.475,TN,Northern Africa,Africa,290,Tunisia,9693051.11,11307584.41,-8824.956545,-7620.780209,72865.975,0.974978918,1539666.458,4388088.529,5281084.968,6626.544978,4584.689915,7379.450876,1533039.913,4383503.839,5273705.517,283042.1872,364219.5428,1124550.678,770.3040839,5271.402484,1531.482217,282271.8831,358948.1403,1123019.196,TUN,7573.188785,1.215199093,0,1,0,0,0,0
231,0.191376011,TURKEY,0,1365397.625,1951582,2414311.75,2530251,2612330.5,2720034,2844346.25,2884920.75,17528.19318,1272824.69,2083188.383,2741508.082,2942089.319,3061811.669,3198387.298,3313350.776,3409194.807,2879.214593,1164774.165,2016323.64,2727263.179,2931434.384,3042188.134,3193064.391,3332597.418,3406089.904,2991.017113,1215088.168,2120635.189,2867985.083,3085375.56,3202088.66,3360125.612,3505394.171,3583127.792,14133.84916,1084191.029,1759940.986,2327116.87,2479798.026,2567079.426,2673050.008,2773477.991,2847364.278,2345.594105,994499.074,1703723.747,2316062.35,2469275.755,2551129.355,2669069.601,2788227.981,2845173.242,0,1600187.8,2303976.35,2842427.275,2997186.85,3117855.65,3254342.55,3402322.2,3454150.45,0,1680519.875,2430818.3,2992336.625,3155293.8,3280603.1,3425165.75,3577425.75,3633932.8,TR,Western Asia,Asia,291,Turkey,70163157.71,84738003,-69724.78201,-56118.26937,557975.95,0.970133031,18300000,20200000,4.10E+07,187628.3078,267128.6889,485621.9385,18100000,19900000,40500000,267905.1242,2870282.226,16400000,44749.4378,76404.32702,167624.3407,223155.6864,2793877.899,16200000,TUR,288778.1055,1.049224601,0,1,0,0,0,0
232,0.151587111,TURKMENISTAN,0,153508.2813,208201.6875,271936.8438,307129.125,359651.1875,443005.3125,506370.1563,565973.625,28527.41787,174483.9031,251003.025,340430.4219,387081.2938,454496.0375,556736.6063,636404.1188,726453.7938,5003.405826,143853.5297,219497.9875,302391.8031,345720.2938,402810.2063,510098.0125,587947.8813,677460.9563,5483.612794,157099.925,238728.9281,325250.0344,369874.9875,426996.8688,533925.8438,612447.4813,704011.2813,25082.06719,148648.3422,214245.6188,285161.7969,321450.3625,373592.3625,454336.6125,515085.1625,596045.95,4480.126454,121674.9531,187273.2375,255351.3844,287273.1188,331537.8625,418075.5688,480917.4125,557044.9625,0,178861.9,244788.0938,321414.1563,370330.1938,435837.775,538413.75,614993,687336,0,196502.9531,265452.8344,345817.3781,395157.8188,462189.775,564682.7813,643391.15,715111.2875,TM,Central Asia,Asia,292,Turkmenistan,5218306.569,6246003.702,-27045.11875,-25452.74375,108622.8438,0.970058846,754573.2074,1780139.182,3261693.633,5339.000245,2472.628553,0,749234.2072,1777666.553,3261693.633,170155.8451,297028.3439,658835.1231,882.4518024,1342.437338,0,169273.3933,295685.9065,658835.1231,TKM,2224.88914,1.075688174,0,1,0,0,0,0
235,0.594475808,UGANDA,0,92074.14844,123641.3359,162298.0156,169174.2813,179677.4063,189549.8438,194940.1563,200252.6094,112445.9191,211364.7254,273062.5735,329263.1542,363467.4794,386203.7575,417103.9298,440983.4644,458996.2685,129684.109,223661.5637,288313.5877,357002.0796,383278.3488,408499.2291,445181.0091,469500.2363,501618.7914,148341.2279,256250.464,330853.0168,409097.6784,440538.7766,470404.5641,514596.1664,543640.6283,582310.4093,70446.53833,122328.2388,160884.2451,197349.1603,212964.478,221263.0372,233931.174,241859.9301,247607.735,77018.17317,133140.4191,175350.9942,216728.7905,229974.8476,241993.4309,256661.2238,268404.5239,283356.3613,0,162283.5703,214664.1031,275077.4438,293506.6688,321460.3563,347824.6563,365620.7938,384772.5,0,187284.5047,246996.7031,314692.6719,337196.6938,371379.5688,403477.6688,425585.5313,449640.7625,UG,Eastern Africa,Africa,294,Uganda,33350328.04,59705292.65,103879.4425,73464.36765,170680.6375,1.345308184,5942415.164,13400000,4454505.938,15794.04146,9874.015974,986.9393818,5926621.123,13400000,4453518.999,1508394.501,10100000,3661782.125,3831.131087,17034.71648,2034.680903,1504563.37,10100000,3659747.444,UGA,22900.52847,1.132418036,1,1,1,0,0,0
236,0.801010494,UKRAINE,0,1469980.625,1743240.375,2003323,2071892.375,2151842,2340253.5,2440272.75,2487324,40008.98054,970217.8982,1399410.763,1706968.197,1744934.722,1835219.894,2010467.732,2101529.468,2145999.505,21410.16846,750267.5021,1344074.065,1666655.66,1725962.315,1828185.801,1972245.884,2063674.739,2105898.303,23211.82857,768051.9914,1363657.1,1688285.328,1747630.195,1846837.798,1991871.494,2082944.164,2124725.253,50444.99064,1086561.726,1576760.184,1916297.036,1963550.036,2062700.961,2248880.885,2346899.099,2400386.117,26465.06173,849127.5701,1517922.269,1873822.364,1946459.866,2054161.745,2210664.925,2313768.634,2363039.684,0,1318479.2,1544669.025,1784159.75,1845119.9,1916667.825,2093659.15,2185589.3,2224685.7,0,1329579.3,1566009.75,1805298.05,1863573.7,1934896.6,2109807.825,2200419.225,2239378.325,UA,Eastern Europe,Europe,295,Ukraine,44854925.92,40530295.16,-121914.5613,-126504.1158,-254683.45,0.935908206,22400000,20400000,31100000,379142.9095,441678.4868,779671.3493,22100000,19900000,30400000,-1989640.93,-2362296.987,-1596740.886,3504.394457,-41695.24207,-66872.0582,-1993145.324,-2320601.745,-1529868.828,UKR,-105062.9058,1.016151808,0,1,0,1,0,0
238,0.338694908,UNITED KINGDOM,0,1104734.5,1744271.75,2102011.25,2239932.5,2339626.75,2448817.75,2536725,2702312.5,266341.7477,1810102.638,2434171.963,2724157.125,2780802.025,2898971.05,2995025.625,3136202.1,3360468.35,223312.9625,1692135.875,2233280.713,2566033.75,2658228.625,2760726.7,2853902.825,3016336.9,3200210.5,206481.4383,1603400.775,2115575.938,2429830.375,2510859.725,2605354.9,2689523.275,2842318,3020094.9,223635.6435,1609294.371,2172298.951,2431849.833,2472751.583,2570193.443,2646474.169,2770575.344,2984545.029,187486.3777,1506704.938,1989825.313,2295411.475,2366062.45,2453267.9,2528131.7,2670768.05,2841729.15,0,1223545.706,1945575.363,2366736.15,2513367.7,2629082.8,2759204.325,2857754.45,3033092.7,0,1167286.788,1848236.538,2237155.3,2375460.45,2482626.875,2602015.675,2695382.2,2865842.85,GB,Northern Europe,Europe,297,United Kingdom,56730551.67,64225936.18,158582.45,134043.05,321029.45,1.050299168,12600000,23900000,55700000,1610601.368,5080909.844,16200000,1.10E+07,18800000,39400000,1143504.112,1739929.509,6253807.038,150155.1242,326838.5169,1741422.471,993348.9875,1413090.992,4512384.567,GBR,2218416.112,0.998005234,1,0,0,0,1,0
239,0.420926805,UNITED STATES,0,10072724,11849096,14021047,14902346,15650925,16703864,17494138,18145896,2382732.625,11220588.4,13859800.8,16397481,17330368.6,18464979.6,19691979.8,20718181,21481075.6,2208240.225,11545755,14035349.2,16617933.6,17689518.8,18592117.6,20009733.8,20952005.8,21795077.2,2067204.5,10845582.6,13152872.6,15596687.4,16585189.6,17425758.6,18761376.6,19648165.8,20432864,1995802.925,9649383,11856530.2,14078673.4,14841342.4,15789871.8,16858606.8,17740283.2,18378788.8,1872157.075,9937734.3,12019372.6,14277043.2,15151823,15909467,17136232.6,17949850.8,18655745.2,0,11733842.8,13846507.2,16318433,17401433.8,18294589.6,19498136.2,20412352.6,21191366,0,11024814.6,12978277.4,15318296,16317093,17148193,18283276.6,19143859.4,19868404.8,US,Northern America,Americas,298,United States,290106407.8,337217879.3,539653.2,455712.8,2918214.6,1.030338163,99500000,89400000,1.54E+08,714286.1603,594293.5431,1493050.783,98800000,88800000,1.53E+08,11700000,1.60E+07,21100000,75414.24146,87980.08084,12301.04867,11600000,15900000,21100000,USA,175695.371,0.930313393,1,0,0,0,1,0
241,0.710211566,URUGUAY,0,34526.48828,38413.11719,47832.01953,57250.48438,66243.74219,79194.45313,93387.02344,117295.1875,16886.96933,42515.20272,52750.12463,73956.0251,89515.78838,103006.5566,113654.9917,134710.3852,164405.8538,16753.90461,39083.50414,49924.15497,62820.46604,80321.85989,86029.99199,101566.8772,118867.6534,142323.6773,17594.25054,41090.69739,52550.91877,66116.46381,85062.64387,91141.77556,107381.6224,125418.7324,149446.9272,17121.00293,42660.24123,52398.48684,72339.37815,86982.57971,99113.04768,109282.6633,129432.4779,158129.3396,16728.65593,39215.60821,49632.28093,61972.98539,78097.10195,83487.88988,98090.0305,114833.9979,137295.7548,0,34273.71445,38205.69297,47795.24453,58173.54297,67649.31641,81734.94609,96741.19531,121345.5586,0,36051.73945,40267.52344,50374.16563,61471.59453,71451.075,86593.60469,102212.0914,127463.1195,UY,South America,Americas,299,Uruguay,3115917.592,3191838.333,22126.45804,21446.97448,3354.171875,1.242573917,607656.5625,1126903.349,2026972.024,5863.475468,4854.85848,4003.593344,601793.087,1122048.491,2022968.431,-50116.09103,116764.8712,68916.34773,-1200.375521,611.3101542,-25.33947882,-48915.71551,116153.5611,68941.68721,URY,-614.4048456,0.924868766,1,0,0,0,1,0
242,0.134596744,UZBEKISTAN,0,865966.75,1127891.625,1346190.125,1495621.875,1609795.875,1713547.5,1804805.875,1911989.375,130834.6965,1022933.888,1330068.15,1602168,1769228.95,1892330.075,2011401.925,2131356.55,2248086.925,80200.36914,1014829.45,1310280.05,1618993.05,1786764.225,1899826.425,2012186.35,2115447.65,2252950.35,91919.93129,1077056.263,1395677.35,1724764.8,1907985.125,2035079.525,2165393.425,2278806.825,2425773.4,112664.4654,893719.2125,1142574.388,1371399.025,1524219.5,1630636.275,1736559.675,1839239.4,1942746.025,73516.83821,875982.4875,1126263.4,1385408.525,1538577.3,1641042.325,1740195.275,1831472.925,1951700.125,0,1001586.213,1311450.613,1572431.825,1738077,1865920.95,1982096.775,2085895.975,2205931.9,0,1063718.213,1398202,1675184.875,1853490.65,1997103.225,2131915.15,2245780.625,2375630.575,UZ,Central Asia,Asia,300,Uzbekistan,26687323.14,31226523,29551.675,26667.05,281090.1,1.001735746,2626042.803,10400000,19400000,12813.40704,14109.71134,8819.380802,2613229.396,10400000,19400000,1118380.572,2594350.182,3400547.994,12245.09291,2784.094143,4225.209611,1106135.479,2591566.087,3396322.784,UZB,19254.39666,1.261844531,1,1,1,0,0,0
245,0.782689857,VENEZUELA,0,547600.125,743477.625,873390.375,974492.5625,1034887.563,1114155.75,1159535.375,1203995.875,92156.80156,512869.3,734938.6438,912055.6375,1039605.475,1142596.963,1230454.7,1335514.325,1365726.925,123335.9324,686486.0563,962504.0875,1098523.088,1234225.35,1339297.188,1467338.275,1515434.475,1563315.65,129648.5201,731519.9,1019689.738,1163755.488,1305356.225,1416361.813,1550437.8,1601426.9,1652848.4,84567.89902,395670.2781,586569.3125,726677.4625,834051.0125,914560.3875,989875.4875,1072685.65,1095012.575,112230.8721,539121.0188,770689.35,878183.9375,991330.6375,1072634.438,1177601.9,1216596.3,1252062.75,0,698001.925,930056.1625,1095825.413,1215814.075,1293439.988,1386981.325,1445238.3,1504544.625,0,743538.8625,985582.9875,1160758.788,1285947.95,1368262.488,1466045.2,1527711.975,1591022.125,VE,South America,Americas,302,Venezuela,27589107.97,35221701.32,70196.175,57060.925,285702.925,1.023718353,2869748.546,7930822.908,13300000,75756.71798,90553.64948,82780.90192,2793991.828,7840269.258,13200000,869244.292,-852560.3986,6560237.222,39734.21088,35098.8696,49868.19055,829510.0811,-887659.2682,6510369.031,VEN,124701.271,1.178902426,1,1,1,0,0,0
246,0.436141531,VIET NAM,0,14000414,16970132,20949444,22662170,24198228,25871550,27257888,28184894,3885552.513,15482628.2,19385224.8,24278066,26585300.4,28233226,30401976,32067914.8,33185177.2,3451103.15,16687763.8,20869587.2,25266128.8,27507923.6,29125134.8,31109029.2,32766324,33679954,3684029,17864001.2,22294038,26813111.6,29064286.4,30668671.2,32625860,34241627.2,35164002,3443634.488,13905784,17249953.2,21525683.6,23450351.2,24792804.4,26546867.2,27980800.8,28863886.8,3123674.188,14962022.4,18539137.6,22397827.6,24231868.8,25508136.4,27108895.6,28494631.2,29262690,0,15667755,19120173.6,23671655.2,25720433.2,27582704.8,29605435.6,31257105.2,32384074,0,16743094.4,20437940,25106162.8,27195918,29093034,31122842.4,32737616.4,33859399.2,VN,South-Eastern Asia,Asia,303,Vietnam,82377494.09,95732200.92,1509218.8,1236743.2,3999217.2,1.03439414,7266754.927,3.20E+07,4.20E+07,980998.438,4117167.109,2924326.365,6285756.489,27900000,39100000,1531491.76,2422314.597,9185573.146,301386.7805,674977.34,644126.3736,1230104.979,1747337.257,8541446.772,VNM,1620490.494,1.034700682,1,1,1,0,0,0
